Date,Temperature,Humidity,Rainfall,Wind_Speed,Location,Drought,Month_weather,Season_weather,pH,Nitrogen,Phosphorus,Potassium,Moisture,Month_soil,Season_soil,Soil_Moisture_Category,Weather_Soil_Combination,Month,State,Pest,Month_pest
2023-10-01,24.484724037881385,62.61087240613456,1.9845675061067196,8.345659739683889,Iowa,0,10,Fall,5.989694278080907,37.5286913639256,10.177582666153327,297.9301831198793,35.786107833354635,10,Fall,Dry,Dry_Cool,10,Iowa,Corn Rootworm,10
2023-10-01,24.484724037881385,62.61087240613456,1.9845675061067196,8.345659739683889,Iowa,0,10,Fall,5.989694278080907,37.5286913639256,10.177582666153327,297.9301831198793,35.786107833354635,10,Fall,Dry,Dry_Cool,10,Iowa,Cutworms,10
2023-10-09,32.87372554580547,79.52400333354346,2.981519276307625,4.089625199358984,Iowa,0,10,Fall,6.017950108545196,59.59035858401186,84.08076990036035,177.04733694040695,33.917755895227295,10,Fall,Dry,Dry_Hot,10,Iowa,Aphids,10
2023-10-12,16.18457287030228,69.59830362645246,0.2774452290462708,9.868010263448516,Iowa,0,10,Fall,7.374196875038814,11.545860096751236,3.931666606086592,82.77837754580038,10.750344102825595,10,Fall,Very Dry,Very Dry_Cool,10,Iowa,Japanese Beetle,10
2023-10-12,16.18457287030228,69.59830362645246,0.2774452290462708,9.868010263448516,Iowa,0,10,Fall,7.374196875038814,11.545860096751236,3.931666606086592,82.77837754580038,10.750344102825595,10,Fall,Very Dry,Very Dry_Cool,10,Iowa,Japanese Beetle,10
2023-10-16,10.589505047641994,35.984320324176274,7.12895484269763,17.78306621026731,Iowa,0,10,Fall,6.124211618500946,20.73869144150158,76.75752289299145,173.95625780269935,24.74460608959072,10,Fall,Dry,Dry_Cool,10,Iowa,Cutworms,10
2023-10-17,15.688751317445265,39.8148349212225,9.20735506118418,19.452219556500744,Iowa,0,10,Fall,6.332383293895798,1.1113279932662643,29.709592461770875,275.32793138358943,25.052346796480084,10,Fall,Dry,Dry_Cool,10,Iowa,Armyworms,10
2023-10-18,18.115775084859337,33.77350653018021,5.87680408214844,13.208231891301722,Iowa,0,10,Fall,6.401259466761536,22.77590867284487,15.74800503988909,8.796139594954832,18.432896834784756,10,Fall,Very Dry,Very Dry_Cool,10,Iowa,Japanese Beetle,10
2023-10-20,29.33372540407697,85.67413380779293,8.305678859849037,9.901759711894606,Iowa,0,10,Fall,6.239277236890125,62.03151298627836,4.104473052017243,114.9655821763202,33.86974333820171,10,Fall,Dry,Dry_Hot,10,Iowa,Aphids,10
2023-10-20,29.33372540407697,85.67413380779293,8.305678859849037,9.901759711894606,Iowa,0,10,Fall,6.239277236890125,62.03151298627836,4.104473052017243,114.9655821763202,33.86974333820171,10,Fall,Dry,Dry_Hot,10,Iowa,Cutworms,10
2023-10-21,24.87715539107481,80.42840773420932,4.674499534603788,17.17830919867413,Iowa,0,10,Fall,5.711268375249514,4.286804973729663,11.292972095256903,277.0690344044922,30.91672805080476,10,Fall,Dry,Dry_Cool,10,Iowa,Armyworms,10
2023-10-22,27.87098875908488,68.20307037988783,8.217345483680011,0.7615608712849031,Iowa,0,10,Fall,6.75646871178707,99.3293563297767,9.97363419227585,274.0479481799439,39.24698267050704,10,Fall,Dry,Dry_Hot,10,Iowa,Japanese Beetle,10
2023-10-23,28.3655368629669,55.39334447486816,6.017421657814834,16.607046591770786,Iowa,0,10,Fall,6.983000761848496,40.78104945889584,34.12715357778188,42.04083957718547,29.85859514139681,10,Fall,Dry,Dry_Hot,10,Iowa,Armyworms,10
2023-10-25,25.67740660306182,84.22169362982497,5.001457567774361,17.333210535224634,Iowa,0,10,Fall,5.697400830596981,44.80315191191865,60.906909625811366,135.05596888129847,34.67547419257249,10,Fall,Dry,Dry_Hot,10,Iowa,Armyworms,10
2023-10-25,25.67740660306182,84.22169362982497,5.001457567774361,17.333210535224634,Iowa,0,10,Fall,5.697400830596981,44.80315191191865,60.906909625811366,135.05596888129847,34.67547419257249,10,Fall,Dry,Dry_Hot,10,Iowa,Corn Rootworm,10
2023-10-25,25.67740660306182,84.22169362982497,5.001457567774361,17.333210535224634,Iowa,0,10,Fall,5.697400830596981,44.80315191191865,60.906909625811366,135.05596888129847,34.67547419257249,10,Fall,Dry,Dry_Hot,10,Iowa,Corn Rootworm,10
2023-10-29,29.31541400127455,63.03850416612449,3.993649208102549,11.631358947186142,Iowa,0,10,Fall,7.050942486832588,86.40947516448674,74.77605690559453,214.0672890129336,24.666649673312754,10,Fall,Dry,Dry_Hot,10,Iowa,Japanese Beetle,10
2023-11-02,33.26565865227029,66.18345093411237,6.326604549445051,3.693947234492283,Iowa,0,11,Fall,6.336881281810982,72.98526404678628,5.358732424629798,39.21552990640706,30.52824636981117,11,Fall,Dry,Dry_Hot,11,Iowa,Armyworms,11
2023-11-03,16.66256881679074,30.37060216957521,6.529653415881016,7.1134226468644846,Iowa,0,11,Fall,6.2570004849328456,68.31603856757212,21.9890502513433,161.98988189952496,33.50265836694655,11,Fall,Dry,Dry_Cool,11,Iowa,Aphids,11
2023-11-07,11.022097800768734,49.48179532228632,2.934041190468353,9.468414971247729,Iowa,0,11,Fall,6.098729187307056,32.0495445194142,19.87921116268463,182.89734117172972,33.951066670035964,11,Fall,Dry,Dry_Cool,11,Iowa,Aphids,11
2023-11-07,11.022097800768734,49.48179532228632,2.934041190468353,9.468414971247729,Iowa,0,11,Fall,6.098729187307056,32.0495445194142,19.87921116268463,182.89734117172972,33.951066670035964,11,Fall,Dry,Dry_Cool,11,Iowa,Cutworms,11
2023-11-08,26.032516602815004,56.76487551281951,0.7325662572919095,10.519447554590617,Iowa,0,11,Fall,5.788875678269451,37.42454814000193,67.6644754328509,260.72745382636674,28.109407789398563,11,Fall,Dry,Dry_Hot,11,Iowa,Armyworms,11
2023-11-09,16.29940168627749,67.85376955675426,0.3503327499365439,18.40329154110965,Iowa,0,11,Fall,5.894079186225349,48.852556656062674,36.004940880284465,298.9552718781489,16.32517392254615,11,Fall,Very Dry,Very Dry_Cool,11,Iowa,Cutworms,11
2023-11-12,24.763059369410115,63.90181108840647,7.957316592381494,14.548842573029408,Iowa,0,11,Fall,6.518683761089194,68.28101555861203,85.76512052399103,210.86835969008808,27.655206021150928,11,Fall,Dry,Dry_Cool,11,Iowa,Japanese Beetle,11
2023-11-12,24.763059369410115,63.90181108840647,7.957316592381494,14.548842573029408,Iowa,0,11,Fall,6.518683761089194,68.28101555861203,85.76512052399103,210.86835969008808,27.655206021150928,11,Fall,Dry,Dry_Cool,11,Iowa,Armyworms,11
2023-11-14,31.88384648738029,63.599478826840624,3.033011477815424,6.248609056161114,Iowa,0,11,Fall,6.909005896495296,30.23644683192086,91.35617927403466,41.27955857330069,36.1813330093752,11,Fall,Dry,Dry_Hot,11,Iowa,Japanese Beetle,11
2023-11-15,34.84364378830885,47.78189656253804,1.9084707296510104,7.478578898108694,Iowa,0,11,Fall,5.988794273744368,77.70664821888168,7.46242204871187,131.1908420260351,39.28361750195729,11,Fall,Dry,Dry_Hot,11,Iowa,Cutworms,11
2023-11-15,34.84364378830885,47.78189656253804,1.9084707296510104,7.478578898108694,Iowa,0,11,Fall,5.988794273744368,77.70664821888168,7.46242204871187,131.1908420260351,39.28361750195729,11,Fall,Dry,Dry_Hot,11,Iowa,Aphids,11
2023-11-15,34.84364378830885,47.78189656253804,1.9084707296510104,7.478578898108694,Iowa,0,11,Fall,5.988794273744368,77.70664821888168,7.46242204871187,131.1908420260351,39.28361750195729,11,Fall,Dry,Dry_Hot,11,Iowa,Armyworms,11
2023-11-16,22.170882586321024,30.67919163155662,7.735003756382158,7.766496585679596,Iowa,0,11,Fall,7.385343858786272,73.03004339402219,43.72163849952004,87.04414167992016,37.74316234325618,11,Fall,Dry,Dry_Cool,11,Iowa,Cutworms,11
2023-11-18,25.631866852375545,78.98169083714191,0.8125871697353675,16.85016641757103,Iowa,0,11,Fall,6.721175185247305,52.39635383366405,65.81430587600626,63.98669555507109,11.64501512399769,11,Fall,Very Dry,Very Dry_Hot,11,Iowa,Corn Rootworm,11
2023-11-21,21.074183831595,55.427564266239926,13.282978432786363,16.614205447011305,Iowa,0,11,Fall,6.766108837793542,42.74386143975423,84.90234990266849,61.09127452037484,22.528245158928144,11,Fall,Dry,Dry_Cool,11,Iowa,Japanese Beetle,11
2023-11-22,29.439317303606344,47.85338947856478,2.1933625144973643,12.481936418532516,Iowa,0,11,Fall,5.939992511054361,19.51668384402162,20.770871863859032,96.33750558162872,37.68545434132177,11,Fall,Dry,Dry_Hot,11,Iowa,Japanese Beetle,11
2023-11-22,29.439317303606344,47.85338947856478,2.1933625144973643,12.481936418532516,Iowa,0,11,Fall,5.939992511054361,19.51668384402162,20.770871863859032,96.33750558162872,37.68545434132177,11,Fall,Dry,Dry_Hot,11,Iowa,Armyworms,11
2023-11-24,15.328980275290672,30.227878808606647,0.1454132580755132,7.719853288835747,Iowa,0,11,Fall,6.560238796051998,16.751997679158237,10.285789302289928,101.5565357476309,16.690684232426925,11,Fall,Very Dry,Very Dry_Cool,11,Iowa,Corn Rootworm,11
2023-11-24,15.328980275290672,30.227878808606647,0.1454132580755132,7.719853288835747,Iowa,0,11,Fall,6.560238796051998,16.751997679158237,10.285789302289928,101.5565357476309,16.690684232426925,11,Fall,Very Dry,Very Dry_Cool,11,Iowa,Japanese Beetle,11
2023-11-25,19.064550406742768,36.69941781439774,1.697402767343012,7.33845477916915,Iowa,0,11,Fall,7.1532196162539705,40.93862865100522,66.60558958211618,238.794695686766,22.043977224409403,11,Fall,Dry,Dry_Cool,11,Iowa,Japanese Beetle,11
2023-11-26,27.268170046719167,72.29409836283412,0.9969347703999432,5.692019116576961,Iowa,0,11,Fall,6.396523555336104,18.809911646836184,85.36136332121195,254.17609126910747,13.97077655579566,11,Fall,Very Dry,Very Dry_Hot,11,Iowa,Armyworms,11
2023-11-26,27.268170046719167,72.29409836283412,0.9969347703999432,5.692019116576961,Iowa,0,11,Fall,6.396523555336104,18.809911646836184,85.36136332121195,254.17609126910747,13.97077655579566,11,Fall,Very Dry,Very Dry_Hot,11,Iowa,Cutworms,11
2023-11-28,19.85813967249621,67.42801096933513,5.669010370327504,4.388617791007638,Iowa,0,11,Fall,7.440900101807316,59.914231796928185,69.27119863834281,202.14735979609333,33.61869265648636,11,Fall,Dry,Dry_Cool,11,Iowa,Japanese Beetle,11
2023-12-01,27.85518394893862,68.42300433645173,12.183505457914867,2.444761040191783,Iowa,0,12,Fall,6.893269461790469,39.62538472272232,99.33347787358971,273.2120962957443,18.62775864750834,12,Fall,Very Dry,Very Dry_Hot,12,Iowa,Cutworms,12
2023-12-02,23.24025585458198,52.81342347167198,2.8990894130530167,10.08965694344923,Iowa,0,12,Fall,6.096944159751752,19.505879634867807,97.0903646053968,153.86322639904802,39.63353583460217,12,Fall,Dry,Dry_Cool,12,Iowa,Armyworms,12
2023-12-06,30.45315067944915,70.62162660420526,3.784524332661086,9.188167517708782,Iowa,0,12,Fall,6.980591436290843,49.349264727261286,86.86540918623542,13.42420317634886,24.068341311515564,12,Fall,Dry,Dry_Hot,12,Iowa,Aphids,12
2023-12-07,33.02206104166092,67.63036639749592,4.034569923354833,3.132884594096101,Iowa,0,12,Fall,7.265364021215289,50.90621806596664,39.04804810434166,21.23118220758965,11.13316177554332,12,Fall,Very Dry,Very Dry_Hot,12,Iowa,Armyworms,12
2023-12-10,19.835927915086263,51.951197394868885,0.1504444404892709,11.13391630445301,Iowa,0,12,Fall,6.51992011709438,96.50970861208944,35.39079399423451,228.39264907745687,32.99270372158749,12,Fall,Dry,Dry_Cool,12,Iowa,Aphids,12
2023-12-16,16.901750519417607,84.16122336038339,7.719287610217014,10.081144090722132,Iowa,0,12,Fall,5.947716376195104,49.94494442382887,1.6307380644570155,199.753810100331,35.40679263794375,12,Fall,Dry,Dry_Cool,12,Iowa,Aphids,12
2023-12-17,29.009685759456872,83.62941788173333,11.359470325168983,5.6301283508338695,Iowa,0,12,Fall,6.999025513619892,85.71330219085591,7.082291452369683,279.4169703511984,37.43051587065358,12,Fall,Dry,Dry_Hot,12,Iowa,Cutworms,12
2023-12-18,30.30729216557858,57.536961258625865,2.270718754434264,0.1562365534118992,Iowa,0,12,Fall,6.794586263082886,20.540960214578963,78.62972931236611,37.58130808417257,25.302451926365897,12,Fall,Dry,Dry_Hot,12,Iowa,Japanese Beetle,12
2023-12-18,30.30729216557858,57.536961258625865,2.270718754434264,0.1562365534118992,Iowa,0,12,Fall,6.794586263082886,20.540960214578963,78.62972931236611,37.58130808417257,25.302451926365897,12,Fall,Dry,Dry_Hot,12,Iowa,Japanese Beetle,12
2023-12-19,26.851222147521085,51.244625341974725,7.558263282351156,3.831841624723238,Iowa,0,12,Fall,5.628859735677665,76.05424736158383,71.79115408314989,31.03545483571644,25.323022577398632,12,Fall,Dry,Dry_Hot,12,Iowa,Corn Rootworm,12
2023-12-20,11.338504794510154,65.65301908995258,6.84887087202371,7.42699757840088,Iowa,0,12,Fall,6.744316875524891,91.65310933993432,41.39589486793891,59.7055179316763,33.952807251801566,12,Fall,Dry,Dry_Cool,12,Iowa,Armyworms,12
2023-12-20,11.338504794510154,65.65301908995258,6.84887087202371,7.42699757840088,Iowa,0,12,Fall,6.744316875524891,91.65310933993432,41.39589486793891,59.7055179316763,33.952807251801566,12,Fall,Dry,Dry_Cool,12,Iowa,Japanese Beetle,12
2023-12-21,30.8656301318972,54.79060982345767,5.370401243038145,14.06702952651486,Iowa,0,12,Fall,7.247708652803055,88.15007820679638,66.03391258349924,153.8404038033788,36.62480939175392,12,Fall,Dry,Dry_Hot,12,Iowa,Japanese Beetle,12
2023-12-21,30.8656301318972,54.79060982345767,5.370401243038145,14.06702952651486,Iowa,0,12,Fall,7.247708652803055,88.15007820679638,66.03391258349924,153.8404038033788,36.62480939175392,12,Fall,Dry,Dry_Hot,12,Iowa,Aphids,12
2023-12-21,30.8656301318972,54.79060982345767,5.370401243038145,14.06702952651486,Iowa,0,12,Fall,7.247708652803055,88.15007820679638,66.03391258349924,153.8404038033788,36.62480939175392,12,Fall,Dry,Dry_Hot,12,Iowa,Armyworms,12
2023-12-21,30.8656301318972,54.79060982345767,5.370401243038145,14.06702952651486,Iowa,0,12,Fall,7.247708652803055,88.15007820679638,66.03391258349924,153.8404038033788,36.62480939175392,12,Fall,Dry,Dry_Hot,12,Iowa,Corn Rootworm,12
2023-12-28,32.70030266767821,71.81446619010808,5.698986878573802,11.324746727446716,Iowa,0,12,Fall,5.793230187275286,59.20698462112095,54.47539923143605,0.8880110321184742,39.51628969020531,12,Fall,Dry,Dry_Hot,12,Iowa,Aphids,12
2023-12-28,32.70030266767821,71.81446619010808,5.698986878573802,11.324746727446716,Iowa,0,12,Fall,5.793230187275286,59.20698462112095,54.47539923143605,0.8880110321184742,39.51628969020531,12,Fall,Dry,Dry_Hot,12,Iowa,Corn Rootworm,12
2023-12-29,19.15908040047261,39.53835522226228,3.895523087748993,14.28771132661013,Iowa,0,12,Fall,5.975862399622247,53.45271157873104,60.72395413334469,106.00143070146264,14.163007970638516,12,Fall,Very Dry,Very Dry_Cool,12,Iowa,Aphids,12
2023-01-03,21.34181536415308,76.83657532342428,2.4414158472549325,19.445216768346725,Texas,0,1,Winter,6.953861088206091,9.977192558447925,76.22662471089264,215.44700356633197,32.34627849221533,1,Winter,Dry,Dry_Cool,1,Texas,Armyworms,1
2023-01-04,27.37832180451492,83.48425466873626,4.2243072918211055,9.748840402177358,Texas,0,1,Winter,6.5951837979612336,21.876959539204844,35.82674590095901,253.744307450891,27.24885958012324,1,Winter,Dry,Dry_Hot,1,Texas,Cutworms,1
2023-01-06,18.89819492203665,50.89446066580288,2.5053890606362788,15.239159226305006,Texas,0,1,Winter,5.8967442364542295,70.70923494072223,29.037867566330316,168.87573500492977,22.70440557406372,1,Winter,Dry,Dry_Cool,1,Texas,Japanese Beetle,1
2023-01-07,17.577243071278627,30.693467472842425,2.0942731380221944,9.472561237673542,Texas,0,1,Winter,7.26358770491172,76.31998370568864,60.550120486886485,127.42530716642231,16.12305804083308,1,Winter,Very Dry,Very Dry_Cool,1,Texas,Aphids,1
2023-01-08,22.65371453936197,48.91956562483704,1.9009491005465224,13.655981527192225,Texas,0,1,Winter,7.339349833908098,51.95190923032702,10.203201025356046,175.89735501204387,12.951532532052177,1,Winter,Very Dry,Very Dry_Cool,1,Texas,Aphids,1
2023-01-10,19.75844790754065,54.032633211657306,4.057461798416295,10.352329761420906,Texas,0,1,Winter,5.617485177284907,37.32884233984471,83.10610440925527,241.86942084879797,12.423156899574836,1,Winter,Very Dry,Very Dry_Cool,1,Texas,Corn Rootworm,1
2023-01-11,10.673996279868913,40.25921889704468,0.0228201965424164,16.812529153631417,Texas,0,1,Winter,5.797220061011917,34.597694740922016,49.95389715252496,83.58343582219058,16.254412542899416,1,Winter,Very Dry,Very Dry_Cool,1,Texas,Aphids,1
2023-01-11,10.673996279868913,40.25921889704468,0.0228201965424164,16.812529153631417,Texas,0,1,Winter,5.797220061011917,34.597694740922016,49.95389715252496,83.58343582219058,16.254412542899416,1,Winter,Very Dry,Very Dry_Cool,1,Texas,Armyworms,1
2023-01-12,34.662709548223035,68.20980640934465,0.9846041865927552,5.429491279450243,Texas,0,1,Winter,6.330432661723296,89.5932648064172,89.39941351503403,92.1492284921454,17.13842048643336,1,Winter,Very Dry,Very Dry_Hot,1,Texas,Corn Rootworm,1
2023-01-17,10.381506748843403,66.17123154531868,2.5180768664957918,14.849616880255809,Texas,0,1,Winter,7.288074057628142,42.54011755508298,27.284999312343583,78.80952694170698,35.32558195368831,1,Winter,Dry,Dry_Cool,1,Texas,Cutworms,1
2023-01-19,12.89894827969275,79.50366129029292,0.0749306031431588,5.155898883668648,Texas,0,1,Winter,7.341572097214837,53.98615465384992,94.89118277117194,180.28315481356384,36.46015948959104,1,Winter,Dry,Dry_Cool,1,Texas,Armyworms,1
2023-01-21,31.19230954084679,44.97289812822512,11.464553596359975,4.003414778319012,Texas,0,1,Winter,7.343265105921532,70.44916735147717,30.277417192945087,271.4756362327784,10.264011123705124,1,Winter,Very Dry,Very Dry_Hot,1,Texas,Armyworms,1
2023-01-21,31.19230954084679,44.97289812822512,11.464553596359975,4.003414778319012,Texas,0,1,Winter,7.343265105921532,70.44916735147717,30.277417192945087,271.4756362327784,10.264011123705124,1,Winter,Very Dry,Very Dry_Hot,1,Texas,Aphids,1
2023-01-23,22.75769843774184,42.9641660147301,0.412005761098556,0.9529682863597632,Texas,0,1,Winter,5.95059486855236,5.030878145557772,77.88950729003695,68.62491224871566,21.188549094767737,1,Winter,Dry,Dry_Cool,1,Texas,Japanese Beetle,1
2023-01-24,29.563956709123307,85.31064190767555,3.912747013889139,9.409310806431508,Texas,0,1,Winter,7.406365923907611,77.38022232565993,48.50455095579829,223.64115063777209,21.17288407859214,1,Winter,Dry,Dry_Hot,1,Texas,Aphids,1
2023-01-25,24.527379930635856,60.77458842558202,4.0610697489337655,12.985595160776146,Texas,0,1,Winter,5.570666658023296,68.21756090132287,14.387877454209075,96.34781610112148,21.257399518193385,1,Winter,Dry,Dry_Cool,1,Texas,Cutworms,1
2023-01-26,23.174103604592528,68.5240996380947,0.7893910894200307,14.619205454801564,Texas,0,1,Winter,6.497958009069727,98.90304016851113,25.13438618470396,142.7181173169403,19.394270532791552,1,Winter,Very Dry,Very Dry_Cool,1,Texas,Armyworms,1
2023-01-27,10.536297631253154,78.06290582195953,5.152764848265714,14.54671650291241,Texas,0,1,Winter,6.698887116918623,88.3508943248083,90.15313266140572,153.28772328567794,23.519614908560456,1,Winter,Dry,Dry_Cool,1,Texas,Aphids,1
2023-01-27,10.536297631253154,78.06290582195953,5.152764848265714,14.54671650291241,Texas,0,1,Winter,6.698887116918623,88.3508943248083,90.15313266140572,153.28772328567794,23.519614908560456,1,Winter,Dry,Dry_Cool,1,Texas,Japanese Beetle,1
2023-01-27,10.536297631253154,78.06290582195953,5.152764848265714,14.54671650291241,Texas,0,1,Winter,6.698887116918623,88.3508943248083,90.15313266140572,153.28772328567794,23.519614908560456,1,Winter,Dry,Dry_Cool,1,Texas,Aphids,1
2023-01-27,10.536297631253154,78.06290582195953,5.152764848265714,14.54671650291241,Texas,0,1,Winter,6.698887116918623,88.3508943248083,90.15313266140572,153.28772328567794,23.519614908560456,1,Winter,Dry,Dry_Cool,1,Texas,Japanese Beetle,1
2023-01-31,30.906948607262137,37.25135357913131,1.92698045754958,4.2606513625670495,Texas,0,1,Winter,6.9353616236680375,51.35190402339431,38.839675415167065,87.89903938915278,12.375661876610854,1,Winter,Very Dry,Very Dry_Hot,1,Texas,Cutworms,1
2023-01-31,30.906948607262137,37.25135357913131,1.92698045754958,4.2606513625670495,Texas,0,1,Winter,6.9353616236680375,51.35190402339431,38.839675415167065,87.89903938915278,12.375661876610854,1,Winter,Very Dry,Very Dry_Hot,1,Texas,Japanese Beetle,1
2023-02-01,22.976869118890967,54.35492989589105,0.8957802686955701,16.862536350273356,Texas,0,2,Winter,6.993113537569276,36.84976096504896,72.10454569419177,107.35675311059173,30.66134824827276,2,Winter,Dry,Dry_Cool,2,Texas,Corn Rootworm,2
